case_id,final_status,attempts,total_recovered,confidence_score,confidence_level,probability_confidence,action_margin,margin_confidence,audit_event_count
CASE_002493,escalated,2,0.0,0.8443260498749169,high,0.7405434164581948,0.8702717082290974,1.0,24
CASE_002494,recovered,1,101892.35,0.5983895280837193,medium,0.9973158801395321,0.0,0.0,10
CASE_002495,recovered,1,55744.44,0.5979526656662385,medium,0.9965877761103976,0.0,0.0,10
CASE_002496,escalated,0,0.0,0.8207330629971148,high,0.7012217716618578,0.1493891141690711,1.0,6
CASE_002497,recovered,1,5804.21,0.593389442915304,medium,0.98898240485884,0.0,0.0,10
CASE_002498,recovered,1,17647.22,0.41611281670681344,medium,0.6935213611780224,0.0,0.0,10
CASE_002499,escalated,2,0.0,0.6539057246255047,medium,0.4231762077091745,0.7115881038545873,1.0,24
CASE_002500,recovered,1,38049.95,0.4911610787562191,medium,0.8186017979270319,0.0,0.0,10
CASE_002501,recovered,1,5392.15,0.3246790299786323,low,0.5411317166310539,0.0,0.0,10
CASE_002502,escalated,2,0.0,0.9097085484068312,high,0.8495142473447188,0.9247571236723594,1.0,24
CASE_002503,escalated,1,0.0,0.9266086155463236,high,0.8776810259105392,0.9388405129552696,1.0,15
CASE_002504,recovered,1,68221.21,0.5976913313752291,medium,0.9961522189587153,0.0,0.0,10
CASE_002505,escalated,2,0.0,0.78225641640646,high,0.6370940273441001,0.8185470136720501,1.0,24
CASE_002506,recovered,1,17786.77,0.5147238014626084,medium,0.8578730024376808,0.0,0.0,10
CASE_002507,recovered,1,10449.73,0.5990202158274701,medium,0.9983670263791169,0.0,0.0,10
CASE_002508,recovered,1,42725.09,0.45145876379203836,medium,0.7524312729867306,0.0,0.0,10
CASE_002509,recovered,1,29812.14,0.5982771576915883,medium,0.9971285961526473,0.0,0.0,10
CASE_002510,escalated,0,0.0,0.8398966604571593,high,0.7331611007619321,0.866580550380966,1.0,6
CASE_002511,recovered,1,33798.57,0.3228769341262125,low,0.5381282235436875,0.0,0.0,10
CASE_002512,recovered,1,64759.93,0.5792182590824511,medium,0.9653637651374185,0.0,0.0,10
CASE_002513,escalated,2,0.0,0.7620774920848394,high,0.6034624868080658,0.8017312434040329,1.0,24
CASE_002514,escalated,2,0.0,0.7620774920848394,high,0.6034624868080658,0.8017312434040329,1.0,24
CASE_002515,recovered,1,10634.66,0.36207749208483947,low,0.6034624868080658,0.0,0.0,10
CASE_002516,escalated,2,0.0,0.9988147540343522,high,0.9980245900572535,0.9990122950286268,1.0,24
CASE_002517,recovered,1,6507.6,0.2869607048920162,low,0.47826784148669366,0.0,0.0,10
CASE_002518,recovered,1,36272.26,0.3367081986528219,low,0.5611803310880366,0.0,0.0,10
CASE_002519,recovered,1,25102.34,0.3367081986528219,low,0.5611803310880366,0.0,0.0,10
CASE_002520,recovered,1,27709.97,0.3367081986528219,low,0.5611803310880366,0.0,0.0,10
CASE_002521,recovered,1,27139.36,0.27169707809217,low,0.45282846348694994,0.0,0.0,10
CASE_002522,escalated,2,0.0,0.6712963932188627,medium,0.45216065536477124,0.7260803276823856,1.0,24
CASE_002523,escalated,2,0.0,0.6712963932188627,medium,0.45216065536477124,0.7260803276823856,1.0,24
CASE_002524,recovered,1,16317.8,0.35174818595310764,low,0.5862469765885128,0.0,0.0,10
CASE_002525,recovered,1,39040.3,0.401740516632992,medium,0.6695675277216533,0.0,0.0,10
CASE_002526,escalated,0,0.0,0.9139699754339168,high,0.8566166257231946,0.0716916871384027,1.0,6
CASE_002527,escalated,2,0.0,0.8045376722334245,high,0.6742294537223741,0.837114726861187,1.0,24
CASE_002528,recovered,1,10626.14,0.40453767223342446,medium,0.6742294537223741,0.0,0.0,10
CASE_002529,escalated,2,0.0,0.6985800289282601,medium,0.49763338154710013,0.7488166907735501,1.0,24
CASE_002530,recovered,1,7832.79,0.25959486614755395,low,0.43265811024592327,0.0,0.0,10
CASE_002531,recovered,1,13630.86,0.25959486614755395,low,0.43265811024592327,0.0,0.0,10
CASE_002532,recovered,1,42910.91,0.1820088163067543,low,0.30334802717792386,0.0,0.0,10
CASE_002533,escalated,0,0.0,0.48967144347399855,medium,0.14945240578999752,0.5747262028949988,1.0,6
CASE_002534,escalated,2,0.0,0.7534494063209092,high,0.589082343868182,0.794541171934091,1.0,24
CASE_002535,recovered,1,33425.46,0.3296387791032722,low,0.5493979651721204,0.0,0.0,10
CASE_002536,recovered,1,7079.61,0.14580756663293973,low,0.24301261105489957,0.0,0.0,10
CASE_002537,recovered,1,11696.28,0.1760378182990347,low,0.2933963638317245,0.0,0.0,10
CASE_002538,recovered,1,39403.56,0.36109818341311645,low,0.6018303056885275,0.0,0.0,10
CASE_002539,escalated,1,0.0,0.7427234677842092,high,0.5712057796403485,0.7856028898201742,1.0,15
CASE_002540,recovered,1,41634.05,0.3413745125973713,low,0.5689575209956188,0.0,0.0,10
CASE_002541,escalated,2,0.0,0.8050264862486977,high,0.6750441437478294,0.8375220718739147,1.0,24
CASE_002542,escalated,1,0.0,0.7881735078545445,high,0.6469558464242409,0.8234779232121204,1.0,15
CASE_002543,escalated,2,0.0,0.7927041152378584,high,0.654506858729764,0.827253429364882,1.0,24
CASE_002544,recovered,1,4190.77,0.3973661350754825,low,0.6622768917924708,0.0,0.0,10
CASE_002545,escalated,0,0.0,0.9404030529254718,high,0.9006717548757862,0.0496641225621069,1.0,6
CASE_002546,recovered,1,53184.48,0.5989782189000322,medium,0.9982970315000537,0.0,0.0,10
CASE_002547,escalated,1,0.0,0.6857821054940165,medium,0.47630350915669406,0.738151754578347,1.0,15
CASE_002548,recovered,1,25203.17,0.5937149542120806,medium,0.9895249236868011,0.0,0.0,10
CASE_002549,escalated,0,0.0,0.7861108833493345,high,0.6435181389155575,0.1782409305422212,1.0,6
CASE_002550,recovered,1,3659.03,0.1598980336509966,low,0.26649672275166103,0.0,0.0,10
CASE_002551,recovered,1,30531.52,0.23956560893524917,low,0.399276014892082,0.0,0.0,10
CASE_002552,escalated,2,0.0,0.6265189670418252,medium,0.3775316117363754,0.6887658058681877,1.0,24
CASE_002553,escalated,0,0.0,0.7442590763886694,high,0.5737651273144488,0.2131174363427756,1.0,6
CASE_002554,escalated,2,0.0,0.9280203068059865,high,0.880033844676644,0.940016922338322,1.0,24
CASE_002555,escalated,2,0.0,0.8267012478414009,high,0.7111687464023349,0.8555843732011674,1.0,24
CASE_002556,escalated,2,0.0,0.6904074920052136,medium,0.4840124866753559,0.742006243337678,1.0,24
CASE_002557,escalated,2,0.0,0.7882343624419312,high,0.6470572707365521,0.823528635368276,1.0,24
CASE_002558,escalated,0,0.0,0.4110631998407267,medium,0.018438666401211168,0.4907806667993944,1.0,6
CASE_002559,escalated,2,0.0,0.6852632225747004,medium,0.4754387042911674,0.7377193521455837,1.0,24
CASE_002560,recovered,1,15542.17,0.5848331910972624,medium,0.9747219851621041,0.0,0.0,10
CASE_002561,escalated,2,0.0,0.6400059869375143,medium,0.4000099782291906,0.7000049891145953,1.0,24
CASE_002562,recovered,1,16390.49,0.5848331910972624,medium,0.9747219851621041,0.0,0.0,10
CASE_002563,recovered,1,7376.91,0.5848331910972624,medium,0.9747219851621041,0.0,0.0,10
CASE_002564,recovered,1,47341.32,0.3766886895480552,low,0.627814482580092,0.0,0.0,10
CASE_002565,recovered,1,46736.77,0.3766886895480552,low,0.627814482580092,0.0,0.0,10
CASE_002566,recovered,1,80929.7,0.46728030891962435,medium,0.7788005148660406,0.0,0.0,10
CASE_002567,escalated,2,0.0,0.873261892198947,high,0.7887698203315783,0.8943849101657891,1.0,24
CASE_002568,recovered,1,8774.68,0.5870527279125076,medium,0.9784212131875127,0.0,0.0,10
CASE_002569,recovered,1,31484.99,0.27807654540613674,low,0.46346090901022796,0.0,0.0,10
CASE_002570,stopped,1,0.0,0.352766106956587,low,0.5879435115943117,0.0,0.0,12
CASE_002571,recovered,1,1969.2,0.15751324929921826,low,0.26252208216536377,0.0,0.0,10
CASE_002572,escalated,2,0.0,0.805197261703746,high,0.6753287695062431,0.8376643847531215,1.0,24
CASE_002573,recovered,1,5464.76,0.3334780228108768,low,0.5557967046847947,0.0,0.0,10
CASE_002574,recovered,1,11209.19,0.2625598862631976,low,0.4375998104386627,0.0,0.0,10
CASE_002575,recovered,1,15356.62,0.5224345042491825,medium,0.8707241737486375,0.0,0.0,10
CASE_002576,recovered,1,35630.79,0.34169885638933695,low,0.5694980939822283,0.0,0.0,10
CASE_002577,recovered,1,4234.98,0.559910960016205,medium,0.9331849333603417,0.0,0.0,10
CASE_002578,recovered,1,2487.94,0.23281321572434413,low,0.38802202620724024,0.0,0.0,10
CASE_002579,recovered,1,6242.28,0.39001825202915014,low,0.6500304200485836,0.0,0.0,10
CASE_002580,recovered,1,16198.98,0.4415764052409286,medium,0.7359606754015477,0.0,0.0,10
CASE_002581,escalated,2,0.0,0.7997208287000124,high,0.6662013811666874,0.8331006905833437,1.0,24
CASE_002582,recovered,1,7749.12,0.4386359278384514,medium,0.7310598797307524,0.0,0.0,10
CASE_002583,recovered,1,12640.01,0.30848949218753813,low,0.5141491536458969,0.0,0.0,10
CASE_002584,recovered,1,4002.59,0.00507182046633059,low,0.008453034110550983,0.0,0.0,10
CASE_002585,recovered,1,6400.08,0.4350673054119485,medium,0.7251121756865808,0.0,0.0,10
CASE_002586,escalated,2,0.0,0.6975907232488237,medium,0.4959845387480395,0.7479922693740197,1.0,24
CASE_002587,recovered,1,9838.8,0.36204655152329235,low,0.6034109192054873,0.0,0.0,10
CASE_002588,escalated,2,0.0,0.7620465515232924,high,0.6034109192054873,0.8017054596027436,1.0,24
CASE_002589,recovered,1,9647.48,0.3627580966869727,low,0.6045968278116212,0.0,0.0,10
CASE_002590,recovered,1,10267.45,0.3497890638824877,low,0.5829817731374796,0.0,0.0,10
CASE_002591,escalated,1,0.0,0.8127986443055758,high,0.687997740509293,0.8439988702546465,1.0,15
CASE_002592,escalated,2,0.0,0.87908206177157,high,0.7984701029526167,0.8992350514763083,1.0,24
CASE_002593,escalated,2,0.0,0.8166074194034691,high,0.6943456990057819,0.847172849502891,1.0,24
CASE_002594,recovered,1,32778.37,0.2277908495609496,low,0.379651415934916,0.0,0.0,10
CASE_002595,escalated,0,0.0,0.4086570184346991,medium,0.014428364057831766,0.4927858179710841,1.0,6
CASE_002596,recovered,1,16701.67,0.5968441495139573,medium,0.9947402491899289,0.0,0.0,10
CASE_002597,recovered,1,11140.65,0.4311665772597429,medium,0.7186109620995715,0.0,0.0,10
CASE_002598,escalated,2,0.0,0.8158000057667403,high,0.6930000096112336,0.8465000048056168,1.0,24
CASE_002599,escalated,2,0.0,0.7684648454267338,high,0.614108075711223,0.8070540378556115,1.0,24
CASE_002600,escalated,2,0.0,0.6641052378575589,medium,0.44017539642926473,0.7200876982146324,1.0,24
CASE_002601,recovered,1,17259.43,0.36846484542673374,low,0.614108075711223,0.0,0.0,10
CASE_002602,recovered,1,22984.39,0.5993243891292235,medium,0.9988739818820391,0.0,0.0,10
CASE_002603,escalated,2,0.0,0.9724516636650712,high,0.954086106108452,0.977043053054226,1.0,24
CASE_002604,escalated,0,0.0,0.6846758693898298,medium,0.47445978231638297,0.2627701088418085,1.0,6
CASE_002605,recovered,1,15953.24,0.500779247586707,medium,0.8346320793111783,0.0,0.0,10
CASE_002606,recovered,1,15024.12,0.5769679630952433,medium,0.9616132718254056,0.0,0.0,10
CASE_002607,escalated,2,0.0,0.7542731650193768,high,0.5904552750322947,0.7952276375161473,1.0,24
CASE_002608,recovered,1,8490.54,0.25959486614755395,low,0.43265811024592327,0.0,0.0,10
CASE_002609,recovered,1,42878.68,0.13771145644991636,low,0.22951909408319393,0.0,0.0,10
CASE_002610,escalated,2,0.0,0.7958039757566563,high,0.6596732929277604,0.8298366464638802,1.0,24
CASE_002611,escalated,2,0.0,0.9872607042344574,high,0.9787678403907625,0.9893839201953812,1.0,24
CASE_002612,escalated,2,0.0,0.8344494399348159,high,0.7240823998913599,0.86204119994568,1.0,24
CASE_002613,recovered,1,60260.04,0.30507810627245757,low,0.508463510454096,0.0,0.0,10
CASE_002614,escalated,2,0.0,0.8344494399348159,high,0.7240823998913599,0.86204119994568,1.0,24
CASE_002615,escalated,1,0.0,0.5911179623530552,medium,0.31852993725509204,0.659264968627546,1.0,15
CASE_002616,escalated,2,0.0,0.6382359468493042,medium,0.3970599114155069,0.6985299557077534,1.0,24
CASE_002617,recovered,1,9582.33,0.4796855386819594,medium,0.7994758978032657,0.0,0.0,10
CASE_002618,escalated,2,0.0,0.7359099401743365,high,0.5598499002905608,0.7799249501452804,1.0,24
CASE_002619,escalated,2,0.0,0.6915380017878054,medium,0.48589666964634226,0.7429483348231711,1.0,24
CASE_002620,escalated,2,0.0,0.5429118483427106,medium,0.23818641390451756,0.6190932069522588,1.0,24
CASE_002621,recovered,1,20709.89,0.4573816865467269,medium,0.7623028109112115,0.0,0.0,10
CASE_002622,escalated,2,0.0,0.9987045400868435,high,0.9978409001447393,0.9989204500723696,1.0,24
CASE_002623,escalated,0,0.0,0.40005398695037697,medium,8.997825062828646e-05,0.5000449891253141,1.0,6
CASE_002624,recovered,1,73051.73,0.4343965937547027,medium,0.7239943229245045,0.0,0.0,10
CASE_002625,recovered,1,32100.11,0.569971300861601,medium,0.9499521681026684,0.0,0.0,10
CASE_002626,recovered,1,10552.68,0.22038015797768343,low,0.3673002632961391,0.0,0.0,10
CASE_002627,escalated,2,0.0,0.6203801579776834,medium,0.3673002632961391,0.6836501316480695,1.0,24
CASE_002628,escalated,2,0.0,0.6203801579776834,medium,0.3673002632961391,0.6836501316480695,1.0,24
CASE_002629,recovered,1,2608.75,0.5465189643452587,medium,0.9108649405754312,0.0,0.0,10
CASE_002630,escalated,2,0.0,0.537701614187763,medium,0.22950269031293824,0.6147513451564691,1.0,24
CASE_002631,recovered,1,41633.69,0.13146400300458852,low,0.2191066716743142,0.0,0.0,10
CASE_002632,escalated,2,0.0,0.8118017800177113,high,0.6863363000295188,0.8431681500147594,1.0,24
CASE_002633,escalated,2,0.0,0.7687703532042204,high,0.6146172553403673,0.8073086276701836,1.0,24
CASE_002634,escalated,0,0.0,0.5673281200728764,medium,0.27888020012146064,0.3605598999392697,1.0,6
CASE_002635,recovered,1,7454.93,0.42604042720802,medium,0.7100673786800333,0.0,0.0,10
CASE_002636,recovered,1,116732.46,0.4218937016751894,medium,0.703156169458649,0.0,0.0,10
CASE_002637,escalated,2,0.0,0.8224623146841532,high,0.7041038578069221,0.852051928903461,1.0,24
CASE_002638,escalated,2,0.0,0.8224623146841532,high,0.7041038578069221,0.852051928903461,1.0,24
CASE_002639,escalated,2,0.0,0.8483308159832365,high,0.7472180266387274,0.8736090133193637,1.0,24
CASE_002640,escalated,2,0.0,0.6412627279829014,medium,0.40210454663816897,0.7010522733190845,1.0,24
CASE_002641,escalated,2,0.0,0.8032293311999654,high,0.6720488853332756,0.8360244426666378,1.0,24
CASE_002642,escalated,2,0.0,0.6412627279829014,medium,0.40210454663816897,0.7010522733190845,1.0,24
CASE_002643,escalated,2,0.0,0.6412627279829014,medium,0.40210454663816897,0.7010522733190845,1.0,24
CASE_002644,recovered,1,30802.93,0.5894151725140723,medium,0.9823586208567872,0.0,0.0,10
CASE_002645,escalated,2,0.0,0.8343965937547027,high,0.7239943229245045,0.8619971614622522,1.0,24
CASE_002646,recovered,1,43804.96,0.5906879805860794,medium,0.9844799676434657,0.0,0.0,10
CASE_002647,escalated,2,0.0,0.8508250580232327,high,0.7513750967053878,0.8756875483526939,1.0,24
CASE_002648,escalated,2,0.0,0.8159214886907944,high,0.693202481151324,0.846601240575662,1.0,24
CASE_002649,recovered,1,1497.01,0.15989659392447333,low,0.2664943232074556,0.0,0.0,10
CASE_002650,recovered,1,12594.85,0.5995183783560849,medium,0.9991972972601415,0.0,0.0,10
CASE_002651,stopped,1,0.0,0.49264812757111154,medium,0.8210802126185193,0.0,0.0,12
CASE_002652,stopped,1,0.0,0.4489301019249552,medium,0.748216836541592,0.0,0.0,12
CASE_002653,recovered,1,10208.87,0.4361203962044771,medium,0.7268673270074619,0.0,0.0,10
CASE_002654,escalated,2,0.0,0.7975367552874602,high,0.6625612588124337,0.8312806294062168,1.0,24
CASE_002655,escalated,0,0.0,0.4433525416338266,medium,0.0722542360563776,0.5361271180281888,1.0,6
CASE_002656,escalated,2,0.0,0.8280935412988469,high,0.7134892354980782,0.8567446177490391,1.0,24
CASE_002657,escalated,2,0.0,0.6360398924747485,medium,0.39339982079124747,0.6966999103956237,1.0,24
CASE_002658,escalated,0,0.0,0.5134767319566704,medium,0.1891278865944508,0.4054360567027746,1.0,6
CASE_002659,recovered,1,28559.69,0.23603989247474846,low,0.39339982079124747,0.0,0.0,10
CASE_002660,escalated,2,0.0,0.9938507159486119,high,0.9897511932476863,0.9948755966238432,1.0,24
CASE_002661,escalated,0,0.0,0.6131176221729724,medium,0.35519603695495405,0.322401981522523,1.0,6
CASE_002662,recovered,1,39697.53,0.29679570070156147,low,0.49465950116926916,0.0,0.0,10
CASE_002663,recovered,1,39086.75,0.11223545395867691,low,0.1870590899311282,0.0,0.0,10
CASE_002664,escalated,1,0.0,0.4548501576348059,medium,0.09141692939134316,0.5457084646956716,1.0,15
CASE_002665,escalated,2,0.0,0.640585185467617,medium,0.4009753091126951,0.7004876545563475,1.0,24
CASE_002666,escalated,2,0.0,0.5228776820514275,medium,0.20479613675237918,0.6023980683761896,1.0,24
CASE_002667,recovered,1,3715.05,0.24484538400730632,low,0.4080756400121772,0.0,0.0,10
CASE_002668,escalated,2,0.0,0.4136347055861937,medium,0.02272450931032277,0.5113622546551614,1.0,24
CASE_002669,recovered,1,17742.03,0.0802932210473711,low,0.13382203507895185,0.0,0.0,10
CASE_002670,recovered,1,16002.67,0.0802932210473711,low,0.13382203507895185,0.0,0.0,10
CASE_002671,escalated,2,0.0,0.8949819802127473,high,0.8249699670212456,0.9124849835106228,1.0,24
CASE_002672,recovered,1,11943.87,0.3826880132874089,low,0.6378133554790149,0.0,0.0,10
CASE_002673,recovered,1,1789.66,0.32875381562183764,low,0.5479230260363961,0.0,0.0,10
CASE_002674,escalated,0,0.0,0.49223835272877137,medium,0.15373058788128557,0.4231347060593572,1.0,6
CASE_002675,recovered,1,13769.13,0.5987468273905706,medium,0.9979113789842844,0.0,0.0,10
CASE_002676,escalated,2,0.0,0.9349672892294718,high,0.8916121487157864,0.9458060743578932,1.0,24
CASE_002677,recovered,1,32337.37,0.5914008604331049,medium,0.9856681007218415,0.0,0.0,10
CASE_002678,escalated,2,0.0,0.7208018315397953,high,0.5346697192329921,0.7673348596164961,1.0,24
CASE_002679,recovered,1,18368.22,0.5900163432720307,medium,0.9833605721200511,0.0,0.0,10
CASE_002680,escalated,2,0.0,0.6484830692122849,medium,0.41413844868714156,0.7070692243435708,1.0,24
CASE_002681,escalated,2,0.0,0.5005563619243331,medium,0.167593936540555,0.5837969682702775,1.0,24
CASE_002682,escalated,2,0.0,0.5005563619243331,medium,0.167593936540555,0.5837969682702775,1.0,24
CASE_002683,escalated,2,0.0,0.6172554036145144,medium,0.36209233935752394,0.681046169678762,1.0,24
CASE_002684,recovered,1,54378.26,0.4748269239691085,medium,0.7913782066151809,0.0,0.0,10
CASE_002685,escalated,0,0.0,0.5390307377665401,medium,0.23171789627756678,0.6158589481387834,1.0,6
CASE_002686,recovered,1,47490.82,0.47961814903524724,medium,0.7993635817254121,0.0,0.0,10
CASE_002687,recovered,1,88632.41,0.5993725772470377,medium,0.9989542954117296,0.0,0.0,10
CASE_002688,escalated,2,0.0,0.8677086497116293,high,0.7795144161860488,0.8897572080930244,1.0,24
CASE_002689,recovered,1,24302.66,0.46770864971162923,medium,0.7795144161860488,0.0,0.0,10
CASE_002690,escalated,2,0.0,0.9943606358404624,high,0.990601059734104,0.995300529867052,1.0,24
CASE_002691,escalated,0,0.0,0.5116724898804295,medium,0.18612081646738243,0.5930604082336912,1.0,6
CASE_002692,escalated,0,0.0,0.6317387349380311,medium,0.3862312248967186,0.3068843875516407,1.0,6
CASE_002693,recovered,1,43015.18,0.3379484576402225,low,0.5632474294003709,0.0,0.0,10
CASE_002694,recovered,1,12839.38,0.34296601749858974,low,0.5716100291643162,0.0,0.0,10
CASE_002695,recovered,1,24081.47,0.22840730621041574,low,0.38067884368402627,0.0,0.0,10
CASE_002696,recovered,1,48776.11,0.2924195828248392,low,0.48736597137473203,0.0,0.0,10
CASE_002697,recovered,1,58256.77,0.598099946165051,medium,0.9968332436084184,0.0,0.0,10
CASE_002698,recovered,1,1441.77,0.5987115540008171,medium,0.997852590001362,0.0,0.0,10
CASE_002699,recovered,1,8509.0,0.26940507140403264,low,0.4490084523400544,0.0,0.0,10
CASE_002700,escalated,2,0.0,0.6382961642310042,medium,0.3971602737183404,0.6985801368591702,1.0,24
CASE_002701,escalated,2,0.0,0.6382961642310042,medium,0.3971602737183404,0.6985801368591702,1.0,24
CASE_002702,recovered,1,5075.83,0.4280736802133648,medium,0.7134561336889413,0.0,0.0,10
CASE_002703,escalated,1,0.0,0.5699493519630772,medium,0.283248919938462,0.641624459969231,1.0,15
CASE_002704,recovered,1,18847.79,0.38922112772959294,low,0.6487018795493216,0.0,0.0,10
CASE_002705,escalated,2,0.0,0.9734881238946246,high,0.9558135398243743,0.9779067699121872,1.0,24
CASE_002706,escalated,1,0.0,0.8751345714850938,high,0.7918909524751563,0.8959454762375781,1.0,15
CASE_002707,escalated,0,0.0,0.8879045539420287,high,0.8131742565700478,0.0934128717149761,1.0,6
CASE_002708,recovered,1,13076.45,0.3439202050740974,low,0.5732003417901623,0.0,0.0,10
CASE_002709,escalated,2,0.0,0.73931425938828,high,0.5655237656471332,0.7827618828235666,1.0,24
CASE_002710,recovered,1,29315.34,0.5991406168353384,medium,0.998567694725564,0.0,0.0,10
CASE_002711,recovered,1,64248.1,0.5527087908014822,medium,0.9211813180024704,0.0,0.0,10
CASE_002712,recovered,1,43508.18,0.5715018945025551,medium,0.9525031575042584,0.0,0.0,10
CASE_002713,recovered,1,34382.39,0.3129355984597005,low,0.5215593307661675,0.0,0.0,10
CASE_002714,escalated,2,0.0,0.8782943529550915,high,0.7971572549251524,0.8985786274625762,1.0,24
CASE_002715,escalated,2,0.0,0.9933902094495093,high,0.9889836824158489,0.9944918412079244,1.0,24
CASE_002716,recovered,1,12187.33,0.46360974213881123,medium,0.7726829035646854,0.0,0.0,10
CASE_002717,escalated,2,0.0,0.8217646415677411,high,0.7029410692795683,0.8514705346397842,1.0,24
CASE_002718,escalated,2,0.0,0.7199113364180757,high,0.5331855606967928,0.7665927803483964,1.0,24
CASE_002719,escalated,2,0.0,0.6811468066242492,medium,0.4685780110404152,0.7342890055202076,1.0,24
CASE_002720,recovered,1,983.72,0.09062816551181804,low,0.15104694251969675,0.0,0.0,10
CASE_002721,escalated,0,0.0,0.4752303841106811,medium,0.12538397351780173,0.5626919867589009,1.0,6
CASE_002722,recovered,1,42086.96,0.5949652100462709,medium,0.9916086834104516,0.0,0.0,10
CASE_002723,recovered,1,6080.04,0.4480514723718277,medium,0.7467524539530461,0.0,0.0,10
CASE_002724,escalated,2,0.0,0.834461912211041,high,0.7241031870184016,0.8620515935092008,1.0,24
CASE_002725,escalated,2,0.0,0.834461912211041,high,0.7241031870184016,0.8620515935092008,1.0,24
CASE_002726,escalated,2,0.0,0.6137003993124538,medium,0.356167332187423,0.6780836660937115,1.0,24
CASE_002727,escalated,2,0.0,0.6137003993124538,medium,0.356167332187423,0.6780836660937115,1.0,24
CASE_002728,escalated,0,0.0,0.4652824299088814,medium,0.10880404984813563,0.4455979750759322,1.0,6
CASE_002729,escalated,0,0.0,0.4652824299088814,medium,0.10880404984813563,0.4455979750759322,1.0,6
CASE_002730,escalated,2,0.0,0.6670305346742611,medium,0.4450508911237685,0.7225254455618842,1.0,24
CASE_002731,recovered,1,31625.95,0.47801901509134304,medium,0.7966983584855718,0.0,0.0,10
CASE_002732,recovered,1,91942.33,0.46826686739221124,medium,0.7804447789870188,0.0,0.0,10
CASE_002733,escalated,2,0.0,0.6417762545634262,medium,0.402960424272377,0.7014802121361885,1.0,24
CASE_002734,recovered,1,14452.57,0.5991436747005581,medium,0.9985727911675968,0.0,0.0,10
CASE_002735,escalated,2,0.0,0.7868498510702533,high,0.6447497517837555,0.8223748758918777,1.0,24
CASE_002736,recovered,1,46911.4,0.38684985107025327,low,0.6447497517837555,0.0,0.0,10
CASE_002737,escalated,2,0.0,0.7868498510702533,high,0.6447497517837555,0.8223748758918777,1.0,24
CASE_002738,recovered,1,4419.0,0.4655520650027069,medium,0.7759201083378449,0.0,0.0,10
CASE_002739,recovered,1,70501.31,0.430790656509433,medium,0.7179844275157217,0.0,0.0,10
CASE_002740,recovered,1,35963.34,0.5692660386116664,medium,0.9487767310194439,0.0,0.0,10
CASE_002741,escalated,2,0.0,0.898312406133461,high,0.8305206768891016,0.9152603384445508,1.0,24
CASE_002742,recovered,1,21895.13,0.2476319081390101,low,0.4127198468983502,0.0,0.0,10
CASE_002743,escalated,2,0.0,0.6476319081390101,medium,0.4127198468983502,0.7063599234491751,1.0,24
CASE_002744,escalated,2,0.0,0.9979512958866745,high,0.9965854931444575,0.9982927465722288,1.0,24
CASE_002745,escalated,2,0.0,0.7225380953417992,high,0.5375634922363322,0.7687817461181661,1.0,24
CASE_002746,escalated,2,0.0,0.8891283895307193,high,0.8152139825511988,0.9076069912755994,1.0,24
CASE_002747,recovered,1,85117.09,0.48912838953071924,medium,0.8152139825511988,0.0,0.0,10
CASE_002748,recovered,1,30383.97,0.5595509400327543,medium,0.9325849000545905,0.0,0.0,10
CASE_002749,recovered,1,6713.94,0.5214021864438367,medium,0.8690036440730613,0.0,0.0,10
CASE_002750,recovered,1,2906.98,0.5361289961211333,medium,0.8935483268685556,0.0,0.0,10
CASE_002751,recovered,1,49352.17,0.5737711577239689,medium,0.9562852628732816,0.0,0.0,10
CASE_002752,recovered,1,45991.09,0.5841603380312884,medium,0.9736005633854807,0.0,0.0,10
CASE_002753,escalated,2,0.0,0.8113825638879466,high,0.685637606479911,0.8428188032399555,1.0,24
CASE_002754,escalated,2,0.0,0.8397697838279488,high,0.7329496397132478,0.8664748198566239,1.0,24
CASE_002755,recovered,1,8521.46,0.4780211412186309,medium,0.7967019020310515,0.0,0.0,10
CASE_002756,escalated,2,0.0,0.9950048160115399,high,0.9916746933525664,0.9958373466762832,1.0,24
CASE_002757,recovered,1,12506.46,0.5966544054948835,medium,0.9944240091581391,0.0,0.0,10
CASE_002758,recovered,1,2275.15,0.16241111081615708,low,0.27068518469359515,0.0,0.0,10
CASE_002759,escalated,2,0.0,0.7566327018413699,high,0.594387836402283,0.7971939182011415,1.0,24
CASE_002760,escalated,2,0.0,0.7566327018413699,high,0.594387836402283,0.7971939182011415,1.0,24
CASE_002761,recovered,1,4678.09,0.5977495411306073,medium,0.9962492352176788,0.0,0.0,10
CASE_002762,escalated,2,0.0,0.7148216135802585,high,0.5247026893004307,0.7623513446502154,1.0,24
CASE_002763,recovered,1,39632.06,0.40852787571351407,medium,0.6808797928558568,0.0,0.0,10
CASE_002764,recovered,1,48751.41,0.0368699850436661,low,0.06144997507277683,0.0,0.0,10
CASE_002765,recovered,1,28464.52,0.36301829237775063,low,0.6050304872962511,0.0,0.0,10
CASE_002766,recovered,1,22401.58,0.5937493387842796,medium,0.9895822313071327,0.0,0.0,10
CASE_002767,recovered,1,20877.16,0.20076191846052005,low,0.3346031974342001,0.0,0.0,10
CASE_002768,recovered,1,19501.07,0.5677972793609328,medium,0.9463287989348881,0.0,0.0,10
CASE_002769,escalated,0,0.0,0.9695382372388377,high,0.9492303953980628,0.0253848023009686,1.0,6
CASE_002770,recovered,1,17437.79,0.3481702467451189,low,0.5802837445751983,0.0,0.0,10
