invoice_id,customer_id,amount,status,due_date,paid_at,days_overdue,failure_code,failure_category,created_at
UNSEEN_INV_001491,UNSEEN_CUST_01491,21244.32,paid,2026-08-17 20:09:43.635540,2026-08-12 20:09:43.635540,0,,,2026-08-07 20:09:43.635540
UNSEEN_INV_001492,UNSEEN_CUST_01492,47348.34,paid,2026-05-22 20:09:43.635540,2026-05-20 20:09:43.635540,0,,,2026-05-14 20:09:43.635540
UNSEEN_INV_001493,UNSEEN_CUST_01493,23937.53,paid,2026-03-26 20:09:43.636541,2026-03-20 20:09:43.636541,0,,,2026-03-01 20:09:43.636541
UNSEEN_INV_001494,UNSEEN_CUST_01494,42910.91,overdue,2026-08-02 20:09:43.636541,,35,LIMIT_EXCEEDED,limit_exceeded,2026-07-07 20:09:43.636541
UNSEEN_INV_001495,UNSEEN_CUST_01495,22745.23,overdue,2026-05-22 20:09:43.636541,,82,POLICY_DECLINED,risk_decline,2026-05-15 20:09:43.636541
UNSEEN_INV_001496,UNSEEN_CUST_01496,11807.58,paid,2026-03-11 20:09:43.636541,2026-03-10 20:09:43.636541,0,,,2026-03-03 20:09:43.636541
UNSEEN_INV_001497,UNSEEN_CUST_01497,20086.1,paid,2026-04-16 20:09:43.636541,2026-04-10 20:09:43.636541,0,,,2026-04-03 20:09:43.636541
UNSEEN_INV_001498,UNSEEN_CUST_01498,23448.01,cancelled,2026-08-17 20:09:43.636541,,0,,,2026-07-29 20:09:43.636541
UNSEEN_INV_001499,UNSEEN_CUST_01499,18478.74,paid,2026-04-27 20:09:43.636541,2026-04-24 20:09:43.636541,0,,,2026-04-12 20:09:43.636541
UNSEEN_INV_001500,UNSEEN_CUST_01500,11503.68,overdue,2026-08-06 20:09:43.637542,,44,CARD_EXPIRED,expired_instrument,2026-07-23 20:09:43.637542
UNSEEN_INV_001501,UNSEEN_CUST_01501,8767.86,paid,2026-08-15 20:09:43.637542,2026-08-09 20:09:43.637542,0,,,2026-08-05 20:09:43.637542
UNSEEN_INV_001502,UNSEEN_CUST_01502,12881.6,cancelled,2026-05-25 20:09:43.637542,,0,,,2026-05-07 20:09:43.637542
UNSEEN_INV_001503,UNSEEN_CUST_01503,12045.31,paid,2026-05-17 20:09:43.637542,2026-05-16 20:09:43.637542,0,,,2026-05-01 20:09:43.637542
UNSEEN_INV_001504,UNSEEN_CUST_01504,53184.48,overdue,2026-04-22 20:09:43.637542,,70,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-03-31 20:09:43.637542
UNSEEN_INV_001505,UNSEEN_CUST_01505,71928.72,paid,2026-06-29 20:09:43.637542,2026-06-25 20:09:43.637542,0,,,2026-06-14 20:09:43.637542
UNSEEN_INV_001506,UNSEEN_CUST_01506,42716.8,overdue,2026-04-30 20:09:43.638542,,19,POLICY_DECLINED,risk_decline,2026-04-16 20:09:43.638542
UNSEEN_INV_001507,UNSEEN_CUST_01507,72397.97,paid,2026-04-23 20:09:43.638542,2026-04-20 20:09:43.638542,0,,,2026-03-30 20:09:43.638542
UNSEEN_INV_001508,UNSEEN_CUST_01508,38538.66,paid,2026-09-16 20:09:43.638542,2026-09-16 20:09:43.638542,0,,,2026-08-18 20:09:43.638542
UNSEEN_INV_001509,UNSEEN_CUST_01509,63261.96,paid,2026-03-11 20:09:43.638542,2026-03-07 20:09:43.638542,0,,,2026-02-27 20:09:43.638542
UNSEEN_INV_001510,UNSEEN_CUST_01510,53383.82,paid,2026-07-09 20:09:43.638542,2026-07-05 20:09:43.638542,0,,,2026-06-12 20:09:43.638542
UNSEEN_INV_001511,UNSEEN_CUST_01511,39826.0,paid,2026-08-25 20:09:43.638542,2026-08-23 20:09:43.638542,0,,,2026-08-18 20:09:43.638542
UNSEEN_INV_001512,UNSEEN_CUST_01512,6699.93,paid,2026-06-10 20:09:43.638542,2026-06-06 20:09:43.638542,0,,,2026-05-28 20:09:43.638542
UNSEEN_INV_001513,UNSEEN_CUST_01513,45255.75,paid,2026-07-16 20:09:43.639538,2026-07-12 20:09:43.639538,0,,,2026-06-28 20:09:43.639538
UNSEEN_INV_001514,UNSEEN_CUST_01514,6735.52,paid,2026-05-29 20:09:43.639538,2026-05-23 20:09:43.639538,0,,,2026-05-13 20:09:43.639538
UNSEEN_INV_001515,UNSEEN_CUST_01515,16390.49,overdue,2026-08-26 20:09:43.639538,,77,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-07-29 20:09:43.639538
UNSEEN_INV_001516,UNSEEN_CUST_01516,12423.97,paid,2026-07-16 20:09:43.639538,2026-07-14 20:09:43.639538,0,,,2026-06-25 20:09:43.639538
UNSEEN_INV_001517,UNSEEN_CUST_01517,56779.45,paid,2026-08-01 20:09:43.639538,2026-07-29 20:09:43.639538,0,,,2026-07-17 20:09:43.639538
UNSEEN_INV_001518,UNSEEN_CUST_01518,50176.92,paid,2026-07-30 20:09:43.640537,2026-07-27 20:09:43.640537,0,,,2026-07-09 20:09:43.640537
UNSEEN_INV_001519,UNSEEN_CUST_01519,66996.35,paid,2026-04-01 20:09:43.640537,2026-03-26 20:09:43.640537,0,,,2026-03-15 20:09:43.640537
UNSEEN_INV_001520,UNSEEN_CUST_01520,46963.93,paid,2026-04-29 20:09:43.640537,2026-04-23 20:09:43.640537,0,,,2026-04-20 20:09:43.640537
UNSEEN_INV_001521,UNSEEN_CUST_01521,17745.5,overdue,2026-04-11 20:09:43.640537,,50,UNSPECIFIED_DECLINE,unknown_failure,2026-03-12 20:09:43.640537
UNSEEN_INV_001522,UNSEEN_CUST_01522,62068.52,paid,2026-09-08 20:09:43.641511,2026-09-08 20:09:43.641511,0,,,2026-08-24 20:09:43.641511
UNSEEN_INV_001523,UNSEEN_CUST_01523,15356.62,overdue,2026-08-24 20:09:43.641511,,27,INSUFFICIENT_BALANCE,insufficient_funds,2026-08-13 20:09:43.641511
UNSEEN_INV_001524,UNSEEN_CUST_01524,56303.48,paid,2026-06-22 20:09:43.641511,2026-06-20 20:09:43.641511,0,,,2026-05-31 20:09:43.641511
UNSEEN_INV_001525,UNSEEN_CUST_01525,110332.61,cancelled,2026-08-27 20:09:43.641511,,0,,,2026-08-12 20:09:43.641511
UNSEEN_INV_001526,UNSEEN_CUST_01526,130822.93,paid,2026-04-06 20:09:43.641511,2026-04-02 20:09:43.641511,0,,,2026-03-22 20:09:43.641511
UNSEEN_INV_001527,UNSEEN_CUST_01527,42269.35,paid,2026-05-27 20:09:43.641511,2026-05-24 20:09:43.641511,0,,,2026-05-08 20:09:43.641511
UNSEEN_INV_001528,UNSEEN_CUST_01528,36420.49,paid,2026-05-12 20:09:43.641511,2026-05-11 20:09:43.641511,0,,,2026-04-20 20:09:43.641511
UNSEEN_INV_001529,UNSEEN_CUST_01529,13148.62,paid,2026-05-11 20:09:43.642542,2026-05-08 20:09:43.642542,0,,,2026-04-30 20:09:43.642542
UNSEEN_INV_001530,UNSEEN_CUST_01530,12963.63,paid,2026-07-03 20:09:43.642542,2026-07-01 20:09:43.642542,0,,,2026-06-06 20:09:43.642542
UNSEEN_INV_001531,UNSEEN_CUST_01531,24675.52,cancelled,2026-04-13 20:09:43.642542,,0,,,2026-03-28 20:09:43.642542
UNSEEN_INV_001532,UNSEEN_CUST_01532,66224.86,paid,2026-04-11 20:09:43.642542,2026-04-05 20:09:43.642542,0,,,2026-03-15 20:09:43.642542
UNSEEN_INV_001533,UNSEEN_CUST_01533,56927.9,paid,2026-07-05 20:09:43.642542,2026-07-03 20:09:43.642542,0,,,2026-06-21 20:09:43.642542
UNSEEN_INV_001534,UNSEEN_CUST_01534,33867.37,paid,2026-04-01 20:09:43.642542,2026-03-27 20:09:43.642542,0,,,2026-03-22 20:09:43.642542
UNSEEN_INV_001535,UNSEEN_CUST_01535,6400.08,overdue,2026-04-25 20:09:43.642542,,45,UNKNOWN_ERROR,unknown_failure,2026-04-11 20:09:43.642542
UNSEEN_INV_001536,UNSEEN_CUST_01536,20122.42,paid,2026-09-11 20:09:43.642542,2026-09-05 20:09:43.642542,0,,,2026-08-15 20:09:43.642542
UNSEEN_INV_001537,UNSEEN_CUST_01537,1057.68,paid,2026-07-05 20:09:43.642542,2026-07-03 20:09:43.642542,0,,,2026-06-26 20:09:43.642542
UNSEEN_INV_001538,UNSEEN_CUST_01538,37770.28,paid,2026-08-14 20:09:43.642542,2026-08-10 20:09:43.642542,0,,,2026-07-31 20:09:43.642542
UNSEEN_INV_001539,UNSEEN_CUST_01539,74644.4,overdue,2026-04-10 20:09:43.642542,,90,CUSTOMER_AUTH_FAILED,authentication_failed,2026-03-24 20:09:43.642542
UNSEEN_INV_001540,UNSEEN_CUST_01540,55803.84,paid,2026-05-04 20:09:43.642542,2026-05-01 20:09:43.642542,0,,,2026-04-27 20:09:43.642542
UNSEEN_INV_001541,UNSEEN_CUST_01541,23914.3,paid,2026-04-24 20:09:43.642542,2026-04-18 20:09:43.642542,0,,,2026-04-10 20:09:43.642542
UNSEEN_INV_001542,UNSEEN_CUST_01542,21071.33,paid,2026-04-15 20:09:43.642542,2026-04-09 20:09:43.642542,0,,,2026-03-19 20:09:43.642542
UNSEEN_INV_001543,UNSEEN_CUST_01543,50848.71,paid,2026-08-28 20:09:43.642542,2026-08-22 20:09:43.642542,0,,,2026-08-09 20:09:43.642542
UNSEEN_INV_001544,UNSEEN_CUST_01544,62340.29,overdue,2026-05-23 20:09:43.643545,,13,UNSPECIFIED_DECLINE,timeout,2026-05-13 20:09:43.643545
UNSEEN_INV_001545,UNSEEN_CUST_01545,59607.06,paid,2026-08-12 20:09:43.643545,2026-08-08 20:09:43.643545,0,,,2026-07-20 20:09:43.643545
UNSEEN_INV_001546,UNSEEN_CUST_01546,43289.03,paid,2026-06-05 20:09:43.643545,2026-06-05 20:09:43.643545,0,,,2026-05-13 20:09:43.643545
UNSEEN_INV_001547,UNSEEN_CUST_01547,130134.2,paid,2026-08-15 20:09:43.643545,2026-08-09 20:09:43.643545,0,,,2026-07-23 20:09:43.643545
UNSEEN_INV_001548,UNSEEN_CUST_01548,15953.24,overdue,2026-05-05 20:09:43.643545,,45,INSUFFICIENT_BALANCE,insufficient_funds,2026-04-17 20:09:43.643545
UNSEEN_INV_001549,UNSEEN_CUST_01549,23163.41,paid,2026-05-23 20:09:43.643545,2026-05-18 20:09:43.643545,0,,,2026-05-16 20:09:43.643545
UNSEEN_INV_001550,UNSEEN_CUST_01550,36772.13,paid,2026-03-31 20:09:43.643545,2026-03-29 20:09:43.643545,0,,,2026-03-24 20:09:43.643545
UNSEEN_INV_001551,UNSEEN_CUST_01551,7597.94,paid,2026-06-09 20:09:43.643545,2026-06-09 20:09:43.643545,0,,,2026-05-11 20:09:43.643545
UNSEEN_INV_001552,UNSEEN_CUST_01552,29419.17,paid,2026-07-07 20:09:43.643545,2026-07-07 20:09:43.643545,0,,,2026-06-10 20:09:43.643545
UNSEEN_INV_001553,UNSEEN_CUST_01553,60260.04,overdue,2026-07-29 20:09:43.643545,,33,LIMIT_EXCEEDED,limit_exceeded,2026-07-12 20:09:43.643545
UNSEEN_INV_001554,UNSEEN_CUST_01554,49085.61,cancelled,2026-05-31 20:09:43.643545,,0,,,2026-05-16 20:09:43.643545
UNSEEN_INV_001555,UNSEEN_CUST_01555,23221.77,paid,2026-04-28 20:09:43.643545,2026-04-25 20:09:43.643545,0,,,2026-04-17 20:09:43.643545
UNSEEN_INV_001556,UNSEEN_CUST_01556,67858.05,cancelled,2026-04-20 20:09:43.643545,,0,,,2026-04-09 20:09:43.643545
UNSEEN_INV_001557,UNSEEN_CUST_01557,48505.92,paid,2026-06-19 20:09:43.643545,2026-06-18 20:09:43.643545,0,,,2026-06-05 20:09:43.643545
UNSEEN_INV_001558,UNSEEN_CUST_01558,116456.28,paid,2026-06-16 20:09:43.643545,2026-06-11 20:09:43.643545,0,,,2026-05-26 20:09:43.643545
UNSEEN_INV_001559,UNSEEN_CUST_01559,32394.17,paid,2026-05-11 20:09:43.643545,2026-05-07 20:09:43.643545,0,,,2026-04-29 20:09:43.643545
UNSEEN_INV_001560,UNSEEN_CUST_01560,33269.43,overdue,2026-05-03 20:09:43.643545,,3,CUSTOMER_AUTH_FAILED,authentication_failed,2026-04-18 20:09:43.643545
UNSEEN_INV_001561,UNSEEN_CUST_01561,25951.66,overdue,2026-08-30 20:09:43.643545,,16,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-08-01 20:09:43.643545
UNSEEN_INV_001562,UNSEEN_CUST_01562,139034.5,paid,2026-09-07 20:09:43.643545,2026-09-07 20:09:43.643545,0,,,2026-08-21 20:09:43.643545
UNSEEN_INV_001563,UNSEEN_CUST_01563,34249.02,cancelled,2026-07-09 20:09:43.644537,,0,,,2026-06-12 20:09:43.644537
UNSEEN_INV_001564,UNSEEN_CUST_01564,38905.81,paid,2026-04-12 20:09:43.644537,2026-04-12 20:09:43.644537,0,,,2026-03-26 20:09:43.644537
UNSEEN_INV_001565,UNSEEN_CUST_01565,14279.14,paid,2026-08-22 20:09:43.644537,2026-08-19 20:09:43.644537,0,,,2026-08-14 20:09:43.644537
UNSEEN_INV_001566,UNSEEN_CUST_01566,5820.8,paid,2026-07-16 20:09:43.644537,2026-07-15 20:09:43.644537,0,,,2026-06-30 20:09:43.644537
UNSEEN_INV_001567,UNSEEN_CUST_01567,3308.35,paid,2026-08-18 20:09:43.644537,2026-08-15 20:09:43.644537,0,,,2026-07-23 20:09:43.644537
UNSEEN_INV_001568,UNSEEN_CUST_01568,38699.56,paid,2026-05-10 20:09:43.644537,2026-05-10 20:09:43.644537,0,,,2026-04-10 20:09:43.644537
UNSEEN_INV_001569,UNSEEN_CUST_01569,29510.39,paid,2026-07-19 20:09:43.644537,2026-07-18 20:09:43.644537,0,,,2026-06-20 20:09:43.644537
UNSEEN_INV_001570,UNSEEN_CUST_01570,116732.46,overdue,2026-06-03 20:09:43.644537,,62,UNSPECIFIED_DECLINE,unknown_failure,2026-05-27 20:09:43.644537
UNSEEN_INV_001571,UNSEEN_CUST_01571,66334.51,paid,2026-06-11 20:09:43.644537,2026-06-05 20:09:43.644537,0,,,2026-05-17 20:09:43.644537
UNSEEN_INV_001572,UNSEEN_CUST_01572,59835.75,paid,2026-08-07 20:09:43.644537,2026-08-04 20:09:43.644537,0,,,2026-07-20 20:09:43.644537
UNSEEN_INV_001573,UNSEEN_CUST_01573,15718.78,paid,2026-08-14 20:09:43.644537,2026-08-12 20:09:43.644537,0,,,2026-07-25 20:09:43.644537
UNSEEN_INV_001574,UNSEEN_CUST_01574,51111.89,paid,2026-06-16 20:09:43.644537,2026-06-12 20:09:43.644537,0,,,2026-05-27 20:09:43.644537
UNSEEN_INV_001575,UNSEEN_CUST_01575,95679.11,cancelled,2026-08-07 20:09:43.644537,,0,,,2026-07-08 20:09:43.644537
UNSEEN_INV_001576,UNSEEN_CUST_01576,35088.16,paid,2026-06-09 20:09:43.644537,2026-06-08 20:09:43.644537,0,,,2026-05-19 20:09:43.644537
UNSEEN_INV_001577,UNSEEN_CUST_01577,12354.49,paid,2026-03-22 20:09:43.644537,2026-03-21 20:09:43.644537,0,,,2026-03-14 20:09:43.644537
UNSEEN_INV_001578,UNSEEN_CUST_01578,43804.96,overdue,2026-04-20 20:09:43.644537,,44,PROCESSING_TIMEOUT,timeout,2026-04-03 20:09:43.644537
UNSEEN_INV_001579,UNSEEN_CUST_01579,67659.93,overdue,2026-06-20 20:09:43.644537,,88,CUSTOMER_AUTH_FAILED,authentication_failed,2026-06-02 20:09:43.644537
UNSEEN_INV_001580,UNSEEN_CUST_01580,60455.29,paid,2026-06-19 20:09:43.644537,2026-06-17 20:09:43.644537,0,,,2026-06-11 20:09:43.644537
UNSEEN_INV_001581,UNSEEN_CUST_01581,12594.85,overdue,2026-06-28 20:09:43.644537,,82,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,2026-06-12 20:09:43.644537
UNSEEN_INV_001582,UNSEEN_CUST_01582,20277.25,paid,2026-04-12 20:09:43.645545,2026-04-08 20:09:43.645545,0,,,2026-03-16 20:09:43.645545
UNSEEN_INV_001583,UNSEEN_CUST_01583,20227.08,paid,2026-04-26 20:09:43.645545,2026-04-25 20:09:43.645545,0,,,2026-04-18 20:09:43.645545
UNSEEN_INV_001584,UNSEEN_CUST_01584,100250.88,paid,2026-03-27 20:09:43.645545,2026-03-26 20:09:43.645545,0,,,2026-03-12 20:09:43.645545
UNSEEN_INV_001585,UNSEEN_CUST_01585,73235.56,overdue,2026-05-06 20:09:43.645545,,41,CARD_BLOCKED,blocked_instrument,2026-04-24 20:09:43.645545
UNSEEN_INV_001586,UNSEEN_CUST_01586,41367.82,overdue,2026-04-29 20:09:43.645545,,11,UNSPECIFIED_DECLINE,unknown_failure,2026-04-19 20:09:43.645545
UNSEEN_INV_001587,UNSEEN_CUST_01587,1315.24,paid,2026-04-03 20:09:43.645545,2026-03-28 20:09:43.645545,0,,,2026-03-15 20:09:43.645545
UNSEEN_INV_001588,UNSEEN_CUST_01588,64990.63,overdue,2026-06-30 20:09:43.645545,,52,RISK_DECLINED,risk_decline,2026-06-20 20:09:43.645545
UNSEEN_INV_001589,UNSEEN_CUST_01589,61884.14,paid,2026-03-22 20:09:43.645545,2026-03-16 20:09:43.645545,0,,,2026-03-06 20:09:43.645545
UNSEEN_INV_001590,UNSEEN_CUST_01590,39086.75,overdue,2026-04-09 20:09:43.645545,,3,INSUFFICIENT_BALANCE,insufficient_funds,2026-03-29 20:09:43.645545
UNSEEN_INV_001591,UNSEEN_CUST_01591,57130.02,paid,2026-09-07 20:09:43.645545,2026-09-03 20:09:43.645545,0,,,2026-08-22 20:09:43.645545
UNSEEN_INV_001592,UNSEEN_CUST_01592,14801.29,paid,2026-08-27 20:09:43.645545,2026-08-21 20:09:43.645545,0,,,2026-08-11 20:09:43.645545
UNSEEN_INV_001593,UNSEEN_CUST_01593,24301.05,paid,2026-08-26 20:09:43.645545,2026-08-21 20:09:43.645545,0,,,2026-08-06 20:09:43.645545
UNSEEN_INV_001594,UNSEEN_CUST_01594,16002.67,overdue,2026-08-02 20:09:43.645545,,36,FUNDS_NOT_AVAILABLE,insufficient_funds,2026-07-16 20:09:43.645545
UNSEEN_INV_001595,UNSEEN_CUST_01595,12552.58,paid,2026-08-06 20:09:43.645545,2026-08-05 20:09:43.645545,0,,,2026-07-26 20:09:43.645545
UNSEEN_INV_001596,UNSEEN_CUST_01596,16670.08,paid,2026-05-04 20:09:43.645545,2026-05-04 20:09:43.645545,0,,,2026-04-22 20:09:43.645545
UNSEEN_INV_001597,UNSEEN_CUST_01597,11943.87,overdue,2026-06-05 20:09:43.645545,,12,INSUFFICIENT_BALANCE,insufficient_funds,2026-05-21 20:09:43.645545
UNSEEN_INV_001598,UNSEEN_CUST_01598,52590.8,cancelled,2026-08-30 20:09:43.645545,,0,,,2026-08-09 20:09:43.645545
UNSEEN_INV_001599,UNSEEN_CUST_01599,43934.72,paid,2026-05-03 20:09:43.646545,2026-04-30 20:09:43.646545,0,,,2026-04-23 20:09:43.646545
UNSEEN_INV_001600,UNSEEN_CUST_01600,63734.92,paid,2026-05-06 20:09:43.646545,2026-05-04 20:09:43.646545,0,,,2026-04-12 20:09:43.646545
UNSEEN_INV_001601,UNSEEN_CUST_01601,16290.59,paid,2026-09-08 20:09:43.646545,2026-09-02 20:09:43.646545,0,,,2026-08-23 20:09:43.646545
UNSEEN_INV_001602,UNSEEN_CUST_01602,70531.71,paid,2026-09-08 20:09:43.646545,2026-09-08 20:09:43.646545,0,,,2026-08-09 20:09:43.646545
UNSEEN_INV_001603,UNSEEN_CUST_01603,31467.22,overdue,2026-07-09 20:09:43.646545,,83,UNSPECIFIED_DECLINE,unknown_failure,2026-06-18 20:09:43.646545
UNSEEN_INV_001604,UNSEEN_CUST_01604,54378.26,overdue,2026-06-06 20:09:43.646545,,11,UNSPECIFIED_DECLINE,insufficient_funds,2026-05-07 20:09:43.646545
UNSEEN_INV_001605,UNSEEN_CUST_01605,65552.72,paid,2026-07-28 20:09:43.646545,2026-07-22 20:09:43.646545,0,,,2026-07-09 20:09:43.646545
UNSEEN_INV_001606,UNSEEN_CUST_01606,10442.14,paid,2026-07-22 20:09:43.646545,2026-07-16 20:09:43.646545,0,,,2026-06-29 20:09:43.646545
UNSEEN_INV_001607,UNSEEN_CUST_01607,46801.6,overdue,2026-06-05 20:09:43.646545,,20,PROCESSING_TIMEOUT,timeout,2026-05-15 20:09:43.646545
UNSEEN_INV_001608,UNSEEN_CUST_01608,62051.69,cancelled,2026-07-21 20:09:43.646545,,0,,,2026-07-02 20:09:43.646545
UNSEEN_INV_001609,UNSEEN_CUST_01609,46629.81,paid,2026-05-23 20:09:43.646545,2026-05-18 20:09:43.646545,0,,,2026-05-13 20:09:43.646545
UNSEEN_INV_001610,UNSEEN_CUST_01610,69989.11,paid,2026-07-12 20:09:43.646545,2026-07-12 20:09:43.646545,0,,,2026-06-20 20:09:43.646545
UNSEEN_INV_001611,UNSEEN_CUST_01611,20015.3,paid,2026-03-14 20:09:43.646545,2026-03-11 20:09:43.646545,0,,,2026-03-03 20:09:43.646545
UNSEEN_INV_001612,UNSEEN_CUST_01612,58256.77,overdue,2026-06-30 20:09:43.646545,,22,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-06-04 20:09:43.646545
UNSEEN_INV_001613,UNSEEN_CUST_01613,19847.59,paid,2026-09-10 20:09:43.646545,2026-09-04 20:09:43.646545,0,,,2026-08-16 20:09:43.646545
UNSEEN_INV_001614,UNSEEN_CUST_01614,24654.91,paid,2026-04-10 20:09:43.646545,2026-04-08 20:09:43.646545,0,,,2026-03-26 20:09:43.646545
UNSEEN_INV_001615,UNSEEN_CUST_01615,44463.9,paid,2026-06-20 20:09:43.646545,2026-06-18 20:09:43.646545,0,,,2026-06-12 20:09:43.646545
UNSEEN_INV_001616,UNSEEN_CUST_01616,58825.46,paid,2026-07-09 20:09:43.646545,2026-07-03 20:09:43.646545,0,,,2026-06-20 20:09:43.646545
UNSEEN_INV_001617,UNSEEN_CUST_01617,29560.74,paid,2026-09-04 20:09:43.647545,2026-09-02 20:09:43.647545,0,,,2026-08-18 20:09:43.647545
UNSEEN_INV_001618,UNSEEN_CUST_01618,26896.4,paid,2026-04-02 20:09:43.647545,2026-04-01 20:09:43.647545,0,,,2026-03-18 20:09:43.647545
UNSEEN_INV_001619,UNSEEN_CUST_01619,53408.79,overdue,2026-07-30 20:09:43.647545,,25,NETWORK_TIMEOUT,timeout,2026-07-15 20:09:43.647545
UNSEEN_INV_001620,UNSEEN_CUST_01620,11090.2,paid,2026-03-29 20:09:43.647545,2026-03-28 20:09:43.647545,0,,,2026-03-01 20:09:43.647545
UNSEEN_INV_001621,UNSEEN_CUST_01621,36623.12,paid,2026-08-10 20:09:43.647545,2026-08-10 20:09:43.647545,0,,,2026-07-17 20:09:43.647545
UNSEEN_INV_001622,UNSEEN_CUST_01622,15114.57,paid,2026-05-13 20:09:43.647545,2026-05-12 20:09:43.647545,0,,,2026-05-05 20:09:43.647545
UNSEEN_INV_001623,UNSEEN_CUST_01623,35918.47,paid,2026-03-22 20:09:43.647545,2026-03-21 20:09:43.647545,0,,,2026-03-11 20:09:43.647545
UNSEEN_INV_001624,UNSEEN_CUST_01624,64248.1,overdue,2026-05-24 20:09:43.647545,,12,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,2026-05-07 20:09:43.647545
UNSEEN_INV_001625,UNSEEN_CUST_01625,22197.96,overdue,2026-07-21 20:09:43.647545,,17,NETWORK_TIMEOUT,timeout,2026-07-07 20:09:43.647545
UNSEEN_INV_001626,UNSEEN_CUST_01626,2126.27,paid,2026-05-26 20:09:43.647545,2026-05-22 20:09:43.647545,0,,,2026-04-29 20:09:43.647545
UNSEEN_INV_001627,UNSEEN_CUST_01627,67446.76,paid,2026-09-08 20:09:43.647545,2026-09-04 20:09:43.647545,0,,,2026-08-21 20:09:43.647545
UNSEEN_INV_001628,UNSEEN_CUST_01628,90378.36,paid,2026-04-09 20:09:43.647545,2026-04-05 20:09:43.647545,0,,,2026-03-15 20:09:43.647545
UNSEEN_INV_001629,UNSEEN_CUST_01629,3157.79,paid,2026-03-15 20:09:43.647545,2026-03-14 20:09:43.647545,0,,,2026-03-04 20:09:43.647545
UNSEEN_INV_001630,UNSEEN_CUST_01630,14749.22,paid,2026-04-01 20:09:43.647545,2026-03-27 20:09:43.647545,0,,,2026-03-25 20:09:43.647545
UNSEEN_INV_001631,UNSEEN_CUST_01631,26265.57,paid,2026-07-12 20:09:43.647545,2026-07-11 20:09:43.647545,0,,,2026-06-30 20:09:43.647545
UNSEEN_INV_001632,UNSEEN_CUST_01632,43092.72,paid,2026-08-12 20:09:43.647545,2026-08-09 20:09:43.647545,0,,,2026-07-22 20:09:43.647545
UNSEEN_INV_001633,UNSEEN_CUST_01633,7096.75,paid,2026-08-30 20:09:43.647545,2026-08-25 20:09:43.647545,0,,,2026-07-31 20:09:43.647545
UNSEEN_INV_001634,UNSEEN_CUST_01634,74265.5,paid,2026-06-11 20:09:43.647545,2026-06-06 20:09:43.647545,0,,,2026-05-14 20:09:43.647545
UNSEEN_INV_001635,UNSEEN_CUST_01635,56204.6,overdue,2026-08-24 20:09:43.648545,,59,CARD_BLOCKED,blocked_instrument,2026-07-29 20:09:43.648545
UNSEEN_INV_001636,UNSEEN_CUST_01636,14339.08,cancelled,2026-06-22 20:09:43.648545,,0,,,2026-06-05 20:09:43.648545
UNSEEN_INV_001637,UNSEEN_CUST_01637,14525.65,paid,2026-06-17 20:09:43.648545,2026-06-17 20:09:43.648545,0,,,2026-05-25 20:09:43.648545
UNSEEN_INV_001638,UNSEEN_CUST_01638,41906.7,paid,2026-07-19 20:09:43.648545,2026-07-13 20:09:43.648545,0,,,2026-07-02 20:09:43.648545
UNSEEN_INV_001639,UNSEEN_CUST_01639,70501.31,overdue,2026-07-27 20:09:43.648545,,67,UNSPECIFIED_DECLINE,unknown_failure,2026-07-09 20:09:43.648545
UNSEEN_INV_001640,UNSEEN_CUST_01640,9373.59,paid,2026-04-01 20:09:43.648545,2026-03-29 20:09:43.648545,0,,,2026-03-08 20:09:43.648545
UNSEEN_INV_001641,UNSEEN_CUST_01641,71024.44,paid,2026-03-22 20:09:43.648545,2026-03-19 20:09:43.648545,0,,,2026-03-14 20:09:43.648545
UNSEEN_INV_001642,UNSEEN_CUST_01642,67479.47,paid,2026-03-21 20:09:43.648545,2026-03-16 20:09:43.648545,0,,,2026-03-07 20:09:43.648545
UNSEEN_INV_001643,UNSEEN_CUST_01643,34372.43,overdue,2026-06-13 20:09:43.648545,,8,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-05-20 20:09:43.648545
UNSEEN_INV_001644,UNSEEN_CUST_01644,23143.1,paid,2026-09-05 20:09:43.648545,2026-08-30 20:09:43.648545,0,,,2026-08-07 20:09:43.648545
UNSEEN_INV_001645,UNSEEN_CUST_01645,8609.38,paid,2026-07-18 20:09:43.648545,2026-07-14 20:09:43.648545,0,,,2026-07-09 20:09:43.648545
UNSEEN_INV_001646,UNSEEN_CUST_01646,20597.31,paid,2026-07-18 20:09:43.648545,2026-07-15 20:09:43.648545,0,,,2026-06-22 20:09:43.648545
UNSEEN_INV_001647,UNSEEN_CUST_01647,62630.34,paid,2026-09-03 20:09:43.648545,2026-08-29 20:09:43.648545,0,,,2026-08-04 20:09:43.648545
UNSEEN_INV_001648,UNSEEN_CUST_01648,62130.24,paid,2026-04-03 20:09:43.648545,2026-04-01 20:09:43.648545,0,,,2026-03-08 20:09:43.648545
UNSEEN_INV_001649,UNSEEN_CUST_01649,21026.25,paid,2026-04-29 20:09:43.648545,2026-04-27 20:09:43.648545,0,,,2026-04-05 20:09:43.648545
