case_id,failure_category,customer_segment,amount_bucket,action,attempt_number,recovery_amount,customer_lifetime_value,successful_payment_count,failed_payment_count,total_payment_attempts,historical_failure_rate,communication_opt_in,recovered
CASE_002793,unknown_failure,regular,5k_25k,escalate,1,15663.76,31579.19,3,1,4,0.25,1,0
CASE_002794,unknown_failure,regular,5k_25k,retry,1,13937.97,21197.02,3,1,4,0.25,1,1
CASE_002794,unknown_failure,regular,5k_25k,reminder,1,13937.97,21197.02,3,1,4,0.25,1,0
CASE_002794,unknown_failure,regular,5k_25k,escalate,1,13937.97,21197.02,3,1,4,0.25,1,1
CASE_002795,unknown_failure,regular,25k_100k,retry,1,27454.2,21197.02,3,1,4,0.25,1,1
CASE_002795,unknown_failure,regular,25k_100k,reminder,1,27454.2,21197.02,3,1,4,0.25,1,1
CASE_002795,unknown_failure,regular,25k_100k,escalate,1,27454.2,21197.02,3,1,4,0.25,1,1
CASE_002796,unknown_failure,regular,5k_25k,retry,1,12584.82,75571.33,3,1,4,0.25,1,0
CASE_002796,unknown_failure,regular,5k_25k,reminder,1,12584.82,75571.33,3,1,4,0.25,1,0
CASE_002796,unknown_failure,regular,5k_25k,escalate,1,12584.82,75571.33,3,1,4,0.25,1,0
CASE_002797,unknown_failure,regular,25k_100k,retry,1,41739.29,75571.33,3,1,4,0.25,1,0
CASE_002797,unknown_failure,regular,25k_100k,reminder,1,41739.29,75571.33,3,1,4,0.25,1,1
CASE_002797,unknown_failure,regular,25k_100k,escalate,1,41739.29,75571.33,3,1,4,0.25,1,0
CASE_002798,temporary_bank_failure,regular,25k_100k,retry,1,33214.03,75571.33,3,1,4,0.25,1,1
CASE_002798,temporary_bank_failure,regular,25k_100k,reminder,1,33214.03,75571.33,3,1,4,0.25,1,1
CASE_002798,temporary_bank_failure,regular,25k_100k,escalate,1,33214.03,75571.33,3,1,4,0.25,1,1
CASE_002799,unknown_failure,regular,25k_100k,retry,1,38659.17,75571.33,3,1,4,0.25,1,0
CASE_002799,unknown_failure,regular,25k_100k,reminder,1,38659.17,75571.33,3,1,4,0.25,1,0
CASE_002799,unknown_failure,regular,25k_100k,escalate,1,38659.17,75571.33,3,1,4,0.25,1,0
CASE_002800,timeout,regular,5k_25k,retry,1,10156.12,71813.04,2,1,3,0.3333333333333333,1,0
CASE_002800,timeout,regular,5k_25k,reminder,1,10156.12,71813.04,2,1,3,0.3333333333333333,1,0
CASE_002800,timeout,regular,5k_25k,escalate,1,10156.12,71813.04,2,1,3,0.3333333333333333,1,1
CASE_002801,expired_instrument,regular,5k_25k,retry,1,11178.84,32606.48,2,0,2,0.0,1,0
CASE_002801,expired_instrument,regular,5k_25k,reminder,1,11178.84,32606.48,2,0,2,0.0,1,1
CASE_002801,expired_instrument,regular,5k_25k,escalate,1,11178.84,32606.48,2,0,2,0.0,1,0
CASE_002802,unknown_failure,regular,25k_100k,retry,1,49746.75,32606.48,2,0,2,0.0,1,0
CASE_002802,unknown_failure,regular,25k_100k,reminder,1,49746.75,32606.48,2,0,2,0.0,1,1
CASE_002802,unknown_failure,regular,25k_100k,escalate,1,49746.75,32606.48,2,0,2,0.0,1,0
CASE_002803,unknown_failure,regular,5k_25k,retry,1,20787.72,93670.47,2,0,2,0.0,1,1
CASE_002803,unknown_failure,regular,5k_25k,reminder,1,20787.72,93670.47,2,0,2,0.0,1,0
CASE_002803,unknown_failure,regular,5k_25k,escalate,1,20787.72,93670.47,2,0,2,0.0,1,0
CASE_002804,unknown_failure,regular,25k_100k,retry,1,45742.41,93670.47,2,0,2,0.0,1,0
CASE_002804,unknown_failure,regular,25k_100k,reminder,1,45742.41,93670.47,2,0,2,0.0,1,0
CASE_002804,unknown_failure,regular,25k_100k,escalate,1,45742.41,93670.47,2,0,2,0.0,1,0
CASE_002805,unknown_failure,regular,25k_100k,retry,1,47264.23,93670.47,2,0,2,0.0,1,0
CASE_002805,unknown_failure,regular,25k_100k,reminder,1,47264.23,93670.47,2,0,2,0.0,1,0
CASE_002805,unknown_failure,regular,25k_100k,escalate,1,47264.23,93670.47,2,0,2,0.0,1,1
CASE_002806,blocked_instrument,new,5k_25k,retry,1,5805.21,15391.39,1,3,4,0.75,1,0
CASE_002806,blocked_instrument,new,5k_25k,reminder,1,5805.21,15391.39,1,3,4,0.75,1,0
CASE_002806,blocked_instrument,new,5k_25k,escalate,1,5805.21,15391.39,1,3,4,0.75,1,0
CASE_002807,temporary_bank_failure,new,5k_25k,retry,1,7335.12,15391.39,1,3,4,0.75,1,1
CASE_002807,temporary_bank_failure,new,5k_25k,reminder,1,7335.12,15391.39,1,3,4,0.75,1,0
CASE_002807,temporary_bank_failure,new,5k_25k,escalate,1,7335.12,15391.39,1,3,4,0.75,1,0
CASE_002808,timeout,new,5k_25k,retry,1,9260.24,15391.39,1,3,4,0.75,1,1
CASE_002808,timeout,new,5k_25k,reminder,1,9260.24,15391.39,1,3,4,0.75,1,1
CASE_002808,timeout,new,5k_25k,escalate,1,9260.24,15391.39,1,3,4,0.75,1,1
CASE_002809,limit_exceeded,high_value,25k_100k,retry,1,55889.54,189746.79,5,0,5,0.0,1,1
CASE_002809,limit_exceeded,high_value,25k_100k,reminder,1,55889.54,189746.79,5,0,5,0.0,1,1
CASE_002809,limit_exceeded,high_value,25k_100k,escalate,1,55889.54,189746.79,5,0,5,0.0,1,0
CASE_002810,unknown_failure,high_value,25k_100k,retry,1,31637.84,358410.36,3,1,4,0.25,1,0
CASE_002810,unknown_failure,high_value,25k_100k,reminder,1,31637.84,358410.36,3,1,4,0.25,1,0
CASE_002810,unknown_failure,high_value,25k_100k,escalate,1,31637.84,358410.36,3,1,4,0.25,1,0
CASE_002811,authentication_failed,high_value,5k_25k,retry,1,15885.72,358410.36,3,1,4,0.25,1,1
CASE_002811,authentication_failed,high_value,5k_25k,reminder,1,15885.72,358410.36,3,1,4,0.25,1,1
CASE_002811,authentication_failed,high_value,5k_25k,escalate,1,15885.72,358410.36,3,1,4,0.25,1,0
CASE_002812,unknown_failure,high_value,25k_100k,retry,1,94757.92,358410.36,3,1,4,0.25,1,1
CASE_002812,unknown_failure,high_value,25k_100k,reminder,1,94757.92,358410.36,3,1,4,0.25,1,1
CASE_002812,unknown_failure,high_value,25k_100k,escalate,1,94757.92,358410.36,3,1,4,0.25,1,1
CASE_002813,unknown_failure,regular,25k_100k,retry,1,28866.96,50652.28,1,0,1,0.0,1,1
CASE_002813,unknown_failure,regular,25k_100k,reminder,1,28866.96,50652.28,1,0,1,0.0,1,1
CASE_002813,unknown_failure,regular,25k_100k,escalate,1,28866.96,50652.28,1,0,1,0.0,1,0
CASE_002814,authentication_failed,high_value,25k_100k,retry,1,70447.63,423941.04,2,3,5,0.6,1,0
CASE_002814,authentication_failed,high_value,25k_100k,reminder,1,70447.63,423941.04,2,3,5,0.6,1,0
CASE_002814,authentication_failed,high_value,25k_100k,escalate,1,70447.63,423941.04,2,3,5,0.6,1,1
CASE_002815,authentication_failed,high_value,25k_100k,retry,1,90670.92,423941.04,2,3,5,0.6,1,0
CASE_002815,authentication_failed,high_value,25k_100k,reminder,1,90670.92,423941.04,2,3,5,0.6,1,0
CASE_002815,authentication_failed,high_value,25k_100k,escalate,1,90670.92,423941.04,2,3,5,0.6,1,1
CASE_002816,unknown_failure,high_value,25k_100k,retry,1,37692.85,423941.04,2,3,5,0.6,1,0
CASE_002816,unknown_failure,high_value,25k_100k,reminder,1,37692.85,423941.04,2,3,5,0.6,1,0
CASE_002816,unknown_failure,high_value,25k_100k,escalate,1,37692.85,423941.04,2,3,5,0.6,1,1
CASE_002817,unknown_failure,high_value,25k_100k,retry,1,40709.8,423941.04,2,3,5,0.6,1,0
CASE_002817,unknown_failure,high_value,25k_100k,reminder,1,40709.8,423941.04,2,3,5,0.6,1,0
CASE_002817,unknown_failure,high_value,25k_100k,escalate,1,40709.8,423941.04,2,3,5,0.6,1,1
CASE_002818,limit_exceeded,regular,5k_25k,retry,1,7102.59,80049.56,4,1,5,0.2,1,1
CASE_002818,limit_exceeded,regular,5k_25k,reminder,1,7102.59,80049.56,4,1,5,0.2,1,0
CASE_002818,limit_exceeded,regular,5k_25k,escalate,1,7102.59,80049.56,4,1,5,0.2,1,0
CASE_002819,risk_decline,regular,5k_25k,retry,1,22189.18,80049.56,4,1,5,0.2,1,0
CASE_002819,risk_decline,regular,5k_25k,reminder,1,22189.18,80049.56,4,1,5,0.2,1,0
CASE_002819,risk_decline,regular,5k_25k,escalate,1,22189.18,80049.56,4,1,5,0.2,1,0
CASE_002820,unknown_failure,regular,25k_100k,retry,1,41109.43,34269.1,4,1,5,0.2,1,1
CASE_002820,unknown_failure,regular,25k_100k,reminder,1,41109.43,34269.1,4,1,5,0.2,1,0
CASE_002820,unknown_failure,regular,25k_100k,escalate,1,41109.43,34269.1,4,1,5,0.2,1,0
CASE_002821,insufficient_funds,regular,5k_25k,retry,1,10225.52,34269.1,4,1,5,0.2,1,0
CASE_002821,insufficient_funds,regular,5k_25k,reminder,1,10225.52,34269.1,4,1,5,0.2,1,1
CASE_002821,insufficient_funds,regular,5k_25k,escalate,1,10225.52,34269.1,4,1,5,0.2,1,0
CASE_002822,expired_instrument,regular,5k_25k,retry,1,12918.42,53504.88,3,0,3,0.0,0,0
CASE_002822,expired_instrument,regular,5k_25k,reminder,1,12918.42,53504.88,3,0,3,0.0,0,1
CASE_002822,expired_instrument,regular,5k_25k,escalate,1,12918.42,53504.88,3,0,3,0.0,0,1
CASE_002823,unknown_failure,regular,5k_25k,retry,1,20156.78,69117.02,3,0,3,0.0,1,1
CASE_002823,unknown_failure,regular,5k_25k,reminder,1,20156.78,69117.02,3,0,3,0.0,1,1
CASE_002823,unknown_failure,regular,5k_25k,escalate,1,20156.78,69117.02,3,0,3,0.0,1,0
CASE_002824,unknown_failure,regular,25k_100k,retry,1,40694.45,69117.02,3,0,3,0.0,1,0
CASE_002824,unknown_failure,regular,25k_100k,reminder,1,40694.45,69117.02,3,0,3,0.0,1,0
CASE_002824,unknown_failure,regular,25k_100k,escalate,1,40694.45,69117.02,3,0,3,0.0,1,1
CASE_002825,unknown_failure,regular,5k_25k,retry,1,5868.8,88279.89,3,0,3,0.0,1,0
CASE_002825,unknown_failure,regular,5k_25k,reminder,1,5868.8,88279.89,3,0,3,0.0,1,1
CASE_002825,unknown_failure,regular,5k_25k,escalate,1,5868.8,88279.89,3,0,3,0.0,1,1
CASE_002826,unknown_failure,regular,5k_25k,retry,1,23242.18,43495.8,1,0,1,0.0,0,0
CASE_002826,unknown_failure,regular,5k_25k,reminder,1,23242.18,43495.8,1,0,1,0.0,0,0
CASE_002826,unknown_failure,regular,5k_25k,escalate,1,23242.18,43495.8,1,0,1,0.0,0,0
CASE_002827,unknown_failure,new,0_5k,retry,1,1529.73,4912.14,3,2,5,0.4,1,0
CASE_002827,unknown_failure,new,0_5k,reminder,1,1529.73,4912.14,3,2,5,0.4,1,1
CASE_002827,unknown_failure,new,0_5k,escalate,1,1529.73,4912.14,3,2,5,0.4,1,1
CASE_002828,timeout,new,5k_25k,retry,1,8027.42,4912.14,3,2,5,0.4,1,1
CASE_002828,timeout,new,5k_25k,reminder,1,8027.42,4912.14,3,2,5,0.4,1,1
CASE_002828,timeout,new,5k_25k,escalate,1,8027.42,4912.14,3,2,5,0.4,1,0
CASE_002829,unknown_failure,new,5k_25k,retry,1,10489.83,4912.14,3,2,5,0.4,1,0
CASE_002829,unknown_failure,new,5k_25k,reminder,1,10489.83,4912.14,3,2,5,0.4,1,0
CASE_002829,unknown_failure,new,5k_25k,escalate,1,10489.83,4912.14,3,2,5,0.4,1,0
CASE_002830,limit_exceeded,new,5k_25k,retry,1,8961.29,4912.14,3,2,5,0.4,1,0
CASE_002830,limit_exceeded,new,5k_25k,reminder,1,8961.29,4912.14,3,2,5,0.4,1,0
CASE_002830,limit_exceeded,new,5k_25k,escalate,1,8961.29,4912.14,3,2,5,0.4,1,0
CASE_002831,temporary_bank_failure,new,0_5k,retry,1,2569.94,7970.69,2,3,5,0.6,1,1
CASE_002831,temporary_bank_failure,new,0_5k,reminder,1,2569.94,7970.69,2,3,5,0.6,1,0
CASE_002831,temporary_bank_failure,new,0_5k,escalate,1,2569.94,7970.69,2,3,5,0.6,1,1
CASE_002832,authentication_failed,high_value,100k_plus,retry,1,111830.72,499517.95,1,0,1,0.0,1,0
CASE_002832,authentication_failed,high_value,100k_plus,reminder,1,111830.72,499517.95,1,0,1,0.0,1,1
CASE_002832,authentication_failed,high_value,100k_plus,escalate,1,111830.72,499517.95,1,0,1,0.0,1,1
CASE_002833,unknown_failure,high_value,25k_100k,retry,1,71551.66,499517.95,1,0,1,0.0,1,0
CASE_002833,unknown_failure,high_value,25k_100k,reminder,1,71551.66,499517.95,1,0,1,0.0,1,0
CASE_002833,unknown_failure,high_value,25k_100k,escalate,1,71551.66,499517.95,1,0,1,0.0,1,1
CASE_002834,unknown_failure,high_value,25k_100k,retry,1,41056.92,499517.95,1,0,1,0.0,1,0
CASE_002834,unknown_failure,high_value,25k_100k,reminder,1,41056.92,499517.95,1,0,1,0.0,1,0
CASE_002834,unknown_failure,high_value,25k_100k,escalate,1,41056.92,499517.95,1,0,1,0.0,1,0
CASE_002835,unknown_failure,regular,25k_100k,retry,1,45531.95,31580.14,3,0,3,0.0,0,0
CASE_002835,unknown_failure,regular,25k_100k,reminder,1,45531.95,31580.14,3,0,3,0.0,0,0
CASE_002835,unknown_failure,regular,25k_100k,escalate,1,45531.95,31580.14,3,0,3,0.0,0,0
CASE_002836,unknown_failure,regular,25k_100k,retry,1,39420.44,31580.14,3,0,3,0.0,0,1
CASE_002836,unknown_failure,regular,25k_100k,reminder,1,39420.44,31580.14,3,0,3,0.0,0,1
CASE_002836,unknown_failure,regular,25k_100k,escalate,1,39420.44,31580.14,3,0,3,0.0,0,0
CASE_002837,limit_exceeded,regular,25k_100k,retry,1,29063.01,66832.95,4,1,5,0.2,1,0
CASE_002837,limit_exceeded,regular,25k_100k,reminder,1,29063.01,66832.95,4,1,5,0.2,1,0
CASE_002837,limit_exceeded,regular,25k_100k,escalate,1,29063.01,66832.95,4,1,5,0.2,1,0
CASE_002838,timeout,regular,25k_100k,retry,1,38816.62,29107.85,5,1,6,0.16666666666666666,1,1
CASE_002838,timeout,regular,25k_100k,reminder,1,38816.62,29107.85,5,1,6,0.16666666666666666,1,1
CASE_002838,timeout,regular,25k_100k,escalate,1,38816.62,29107.85,5,1,6,0.16666666666666666,1,1
CASE_002839,unknown_failure,regular,25k_100k,retry,1,46623.07,29107.85,5,1,6,0.16666666666666666,1,0
CASE_002839,unknown_failure,regular,25k_100k,reminder,1,46623.07,29107.85,5,1,6,0.16666666666666666,1,0
CASE_002839,unknown_failure,regular,25k_100k,escalate,1,46623.07,29107.85,5,1,6,0.16666666666666666,1,0
CASE_002840,blocked_instrument,regular,5k_25k,retry,1,8140.23,80111.02,5,1,6,0.16666666666666666,1,0
CASE_002840,blocked_instrument,regular,5k_25k,reminder,1,8140.23,80111.02,5,1,6,0.16666666666666666,1,0
CASE_002840,blocked_instrument,regular,5k_25k,escalate,1,8140.23,80111.02,5,1,6,0.16666666666666666,1,0
CASE_002841,unknown_failure,regular,25k_100k,retry,1,40342.59,62480.17,3,1,4,0.25,1,0
CASE_002841,unknown_failure,regular,25k_100k,reminder,1,40342.59,62480.17,3,1,4,0.25,1,0
CASE_002841,unknown_failure,regular,25k_100k,escalate,1,40342.59,62480.17,3,1,4,0.25,1,0
CASE_002842,timeout,regular,5k_25k,retry,1,11591.95,25797.6,5,1,6,0.16666666666666666,1,0
CASE_002842,timeout,regular,5k_25k,reminder,1,11591.95,25797.6,5,1,6,0.16666666666666666,1,1
CASE_002842,timeout,regular,5k_25k,escalate,1,11591.95,25797.6,5,1,6,0.16666666666666666,1,1
CASE_002843,authentication_failed,regular,0_5k,retry,1,4698.97,50958.46,3,1,4,0.25,1,0
CASE_002843,authentication_failed,regular,0_5k,reminder,1,4698.97,50958.46,3,1,4,0.25,1,1
CASE_002843,authentication_failed,regular,0_5k,escalate,1,4698.97,50958.46,3,1,4,0.25,1,0
CASE_002844,temporary_bank_failure,regular,0_5k,retry,1,4202.26,80101.46,2,0,2,0.0,1,1
CASE_002844,temporary_bank_failure,regular,0_5k,reminder,1,4202.26,80101.46,2,0,2,0.0,1,0
CASE_002844,temporary_bank_failure,regular,0_5k,escalate,1,4202.26,80101.46,2,0,2,0.0,1,1
CASE_002845,unknown_failure,regular,25k_100k,retry,1,48124.98,80101.46,2,0,2,0.0,1,0
CASE_002845,unknown_failure,regular,25k_100k,reminder,1,48124.98,80101.46,2,0,2,0.0,1,1
CASE_002845,unknown_failure,regular,25k_100k,escalate,1,48124.98,80101.46,2,0,2,0.0,1,0
CASE_002846,unknown_failure,regular,5k_25k,retry,1,21369.78,80101.46,2,0,2,0.0,1,0
CASE_002846,unknown_failure,regular,5k_25k,reminder,1,21369.78,80101.46,2,0,2,0.0,1,1
CASE_002846,unknown_failure,regular,5k_25k,escalate,1,21369.78,80101.46,2,0,2,0.0,1,0
CASE_002847,insufficient_funds,new,5k_25k,retry,1,8322.68,17924.23,5,4,9,0.4444444444444444,1,0
CASE_002847,insufficient_funds,new,5k_25k,reminder,1,8322.68,17924.23,5,4,9,0.4444444444444444,1,1
CASE_002847,insufficient_funds,new,5k_25k,escalate,1,8322.68,17924.23,5,4,9,0.4444444444444444,1,0
CASE_002848,temporary_bank_failure,new,5k_25k,retry,1,5488.14,17924.23,5,4,9,0.4444444444444444,1,1
CASE_002848,temporary_bank_failure,new,5k_25k,reminder,1,5488.14,17924.23,5,4,9,0.4444444444444444,1,1
CASE_002848,temporary_bank_failure,new,5k_25k,escalate,1,5488.14,17924.23,5,4,9,0.4444444444444444,1,1
CASE_002849,risk_decline,new,5k_25k,retry,1,6489.01,17924.23,5,4,9,0.4444444444444444,1,0
CASE_002849,risk_decline,new,5k_25k,reminder,1,6489.01,17924.23,5,4,9,0.4444444444444444,1,0
CASE_002849,risk_decline,new,5k_25k,escalate,1,6489.01,17924.23,5,4,9,0.4444444444444444,1,0
CASE_002850,unknown_failure,new,5k_25k,retry,1,16493.31,17924.23,5,4,9,0.4444444444444444,1,0
CASE_002850,unknown_failure,new,5k_25k,reminder,1,16493.31,17924.23,5,4,9,0.4444444444444444,1,0
CASE_002850,unknown_failure,new,5k_25k,escalate,1,16493.31,17924.23,5,4,9,0.4444444444444444,1,1
CASE_002851,authentication_failed,new,5k_25k,retry,1,16936.48,17924.23,5,4,9,0.4444444444444444,1,1
CASE_002851,authentication_failed,new,5k_25k,reminder,1,16936.48,17924.23,5,4,9,0.4444444444444444,1,1
CASE_002851,authentication_failed,new,5k_25k,escalate,1,16936.48,17924.23,5,4,9,0.4444444444444444,1,0
CASE_002852,unknown_failure,regular,25k_100k,retry,1,44326.05,79089.13,1,0,1,0.0,1,0
CASE_002852,unknown_failure,regular,25k_100k,reminder,1,44326.05,79089.13,1,0,1,0.0,1,0
CASE_002852,unknown_failure,regular,25k_100k,escalate,1,44326.05,79089.13,1,0,1,0.0,1,0
CASE_002853,timeout,new,5k_25k,retry,1,11144.37,11739.04,2,3,5,0.6,1,1
CASE_002853,timeout,new,5k_25k,reminder,1,11144.37,11739.04,2,3,5,0.6,1,0
CASE_002853,timeout,new,5k_25k,escalate,1,11144.37,11739.04,2,3,5,0.6,1,1
CASE_002854,insufficient_funds,new,5k_25k,retry,1,17278.37,11739.04,2,3,5,0.6,1,0
CASE_002854,insufficient_funds,new,5k_25k,reminder,1,17278.37,11739.04,2,3,5,0.6,1,1
CASE_002854,insufficient_funds,new,5k_25k,escalate,1,17278.37,11739.04,2,3,5,0.6,1,1
CASE_002855,insufficient_funds,new,5k_25k,retry,1,8277.56,11739.04,2,3,5,0.6,1,0
CASE_002855,insufficient_funds,new,5k_25k,reminder,1,8277.56,11739.04,2,3,5,0.6,1,0
CASE_002855,insufficient_funds,new,5k_25k,escalate,1,8277.56,11739.04,2,3,5,0.6,1,1
CASE_002856,insufficient_funds,regular,5k_25k,retry,1,20450.65,32603.07,1,1,2,0.5,0,0
CASE_002856,insufficient_funds,regular,5k_25k,reminder,1,20450.65,32603.07,1,1,2,0.5,0,0
CASE_002856,insufficient_funds,regular,5k_25k,escalate,1,20450.65,32603.07,1,1,2,0.5,0,0
CASE_002857,timeout,regular,25k_100k,retry,1,29547.37,81803.45,0,1,1,1.0,1,1
CASE_002857,timeout,regular,25k_100k,reminder,1,29547.37,81803.45,0,1,1,1.0,1,1
CASE_002857,timeout,regular,25k_100k,escalate,1,29547.37,81803.45,0,1,1,1.0,1,1
CASE_002858,risk_decline,regular,0_5k,retry,1,1340.5,56850.66,0,1,1,1.0,1,0
CASE_002858,risk_decline,regular,0_5k,reminder,1,1340.5,56850.66,0,1,1,1.0,1,0
CASE_002858,risk_decline,regular,0_5k,escalate,1,1340.5,56850.66,0,1,1,1.0,1,0
CASE_002859,blocked_instrument,regular,5k_25k,retry,1,12275.02,56850.66,0,1,1,1.0,1,0
CASE_002859,blocked_instrument,regular,5k_25k,reminder,1,12275.02,56850.66,0,1,1,1.0,1,0
CASE_002859,blocked_instrument,regular,5k_25k,escalate,1,12275.02,56850.66,0,1,1,1.0,1,1
CASE_002860,temporary_bank_failure,regular,25k_100k,retry,1,49599.36,90291.67,3,1,4,0.25,1,1
CASE_002860,temporary_bank_failure,regular,25k_100k,reminder,1,49599.36,90291.67,3,1,4,0.25,1,1
CASE_002860,temporary_bank_failure,regular,25k_100k,escalate,1,49599.36,90291.67,3,1,4,0.25,1,1
CASE_002861,unknown_failure,regular,25k_100k,retry,1,40661.56,90291.67,3,1,4,0.25,1,0
CASE_002861,unknown_failure,regular,25k_100k,reminder,1,40661.56,90291.67,3,1,4,0.25,1,0
CASE_002861,unknown_failure,regular,25k_100k,escalate,1,40661.56,90291.67,3,1,4,0.25,1,0
CASE_002862,unknown_failure,regular,25k_100k,retry,1,44765.96,90291.67,3,1,4,0.25,1,0
CASE_002862,unknown_failure,regular,25k_100k,reminder,1,44765.96,90291.67,3,1,4,0.25,1,1
CASE_002862,unknown_failure,regular,25k_100k,escalate,1,44765.96,90291.67,3,1,4,0.25,1,1
CASE_002863,unknown_failure,high_value,25k_100k,retry,1,98253.36,148607.92,3,0,3,0.0,0,0
CASE_002863,unknown_failure,high_value,25k_100k,reminder,1,98253.36,148607.92,3,0,3,0.0,0,0
CASE_002863,unknown_failure,high_value,25k_100k,escalate,1,98253.36,148607.92,3,0,3,0.0,0,1
CASE_002864,unknown_failure,regular,25k_100k,retry,1,35810.32,54914.36,6,1,7,0.14285714285714285,1,1
CASE_002864,unknown_failure,regular,25k_100k,reminder,1,35810.32,54914.36,6,1,7,0.14285714285714285,1,0
CASE_002864,unknown_failure,regular,25k_100k,escalate,1,35810.32,54914.36,6,1,7,0.14285714285714285,1,1
CASE_002865,authentication_failed,regular,0_5k,retry,1,3952.57,54914.36,6,1,7,0.14285714285714285,1,0
CASE_002865,authentication_failed,regular,0_5k,reminder,1,3952.57,54914.36,6,1,7,0.14285714285714285,1,1
CASE_002865,authentication_failed,regular,0_5k,escalate,1,3952.57,54914.36,6,1,7,0.14285714285714285,1,1
CASE_002866,risk_decline,regular,5k_25k,retry,1,13324.51,86074.22,1,0,1,0.0,0,0
CASE_002866,risk_decline,regular,5k_25k,reminder,1,13324.51,86074.22,1,0,1,0.0,0,1
CASE_002866,risk_decline,regular,5k_25k,escalate,1,13324.51,86074.22,1,0,1,0.0,0,0
CASE_002867,unknown_failure,high_value,25k_100k,retry,1,87334.45,267745.04,2,2,4,0.5,1,1
CASE_002867,unknown_failure,high_value,25k_100k,reminder,1,87334.45,267745.04,2,2,4,0.5,1,1
CASE_002867,unknown_failure,high_value,25k_100k,escalate,1,87334.45,267745.04,2,2,4,0.5,1,0
CASE_002868,insufficient_funds,high_value,5k_25k,retry,1,19375.77,267745.04,2,2,4,0.5,1,0
CASE_002868,insufficient_funds,high_value,5k_25k,reminder,1,19375.77,267745.04,2,2,4,0.5,1,1
CASE_002868,insufficient_funds,high_value,5k_25k,escalate,1,19375.77,267745.04,2,2,4,0.5,1,0
CASE_002869,insufficient_funds,high_value,25k_100k,retry,1,45650.57,267745.04,2,2,4,0.5,1,0
CASE_002869,insufficient_funds,high_value,25k_100k,reminder,1,45650.57,267745.04,2,2,4,0.5,1,1
CASE_002869,insufficient_funds,high_value,25k_100k,escalate,1,45650.57,267745.04,2,2,4,0.5,1,0
CASE_002870,unknown_failure,high_value,5k_25k,retry,1,18433.7,116429.21,6,0,6,0.0,1,0
CASE_002870,unknown_failure,high_value,5k_25k,reminder,1,18433.7,116429.21,6,0,6,0.0,1,1
CASE_002870,unknown_failure,high_value,5k_25k,escalate,1,18433.7,116429.21,6,0,6,0.0,1,0
CASE_002871,unknown_failure,regular,5k_25k,retry,1,8771.21,70643.07,3,1,4,0.25,1,1
CASE_002871,unknown_failure,regular,5k_25k,reminder,1,8771.21,70643.07,3,1,4,0.25,1,0
CASE_002871,unknown_failure,regular,5k_25k,escalate,1,8771.21,70643.07,3,1,4,0.25,1,0
CASE_002872,unknown_failure,high_value,25k_100k,retry,1,59905.08,203921.75,1,0,1,0.0,1,0
CASE_002872,unknown_failure,high_value,25k_100k,reminder,1,59905.08,203921.75,1,0,1,0.0,1,1
CASE_002872,unknown_failure,high_value,25k_100k,escalate,1,59905.08,203921.75,1,0,1,0.0,1,1
CASE_002873,temporary_bank_failure,high_value,5k_25k,retry,1,24001.89,203921.75,1,0,1,0.0,1,1
CASE_002873,temporary_bank_failure,high_value,5k_25k,reminder,1,24001.89,203921.75,1,0,1,0.0,1,1
CASE_002873,temporary_bank_failure,high_value,5k_25k,escalate,1,24001.89,203921.75,1,0,1,0.0,1,0
CASE_002874,unknown_failure,high_value,25k_100k,retry,1,68739.85,203921.75,1,0,1,0.0,1,0
CASE_002874,unknown_failure,high_value,25k_100k,reminder,1,68739.85,203921.75,1,0,1,0.0,1,1
CASE_002874,unknown_failure,high_value,25k_100k,escalate,1,68739.85,203921.75,1,0,1,0.0,1,0
CASE_002875,risk_decline,new,5k_25k,retry,1,20023.55,19197.79,3,1,4,0.25,1,0
CASE_002875,risk_decline,new,5k_25k,reminder,1,20023.55,19197.79,3,1,4,0.25,1,1
CASE_002875,risk_decline,new,5k_25k,escalate,1,20023.55,19197.79,3,1,4,0.25,1,0
CASE_002876,risk_decline,high_value,25k_100k,retry,1,79451.63,182779.98,0,2,2,1.0,0,0
CASE_002876,risk_decline,high_value,25k_100k,reminder,1,79451.63,182779.98,0,2,2,1.0,0,1
CASE_002876,risk_decline,high_value,25k_100k,escalate,1,79451.63,182779.98,0,2,2,1.0,0,0
CASE_002877,unknown_failure,regular,5k_25k,retry,1,14386.55,86983.14,1,0,1,0.0,1,0
CASE_002877,unknown_failure,regular,5k_25k,reminder,1,14386.55,86983.14,1,0,1,0.0,1,1
CASE_002877,unknown_failure,regular,5k_25k,escalate,1,14386.55,86983.14,1,0,1,0.0,1,0
CASE_002878,unknown_failure,high_value,25k_100k,retry,1,62221.05,326058.43,6,0,6,0.0,1,1
CASE_002878,unknown_failure,high_value,25k_100k,reminder,1,62221.05,326058.43,6,0,6,0.0,1,1
CASE_002878,unknown_failure,high_value,25k_100k,escalate,1,62221.05,326058.43,6,0,6,0.0,1,0
CASE_002879,authentication_failed,regular,0_5k,retry,1,4294.63,36383.67,2,0,2,0.0,1,1
CASE_002879,authentication_failed,regular,0_5k,reminder,1,4294.63,36383.67,2,0,2,0.0,1,1
CASE_002879,authentication_failed,regular,0_5k,escalate,1,4294.63,36383.67,2,0,2,0.0,1,0
CASE_002880,temporary_bank_failure,regular,0_5k,retry,1,2907.02,38400.44,2,0,2,0.0,1,1
